benchmark_version,sample,analysis_version,population,tour,slam,model,dimension,group_value,start_year,end_year,score_matches,upset_matches,calibration_matches,expected_upsets,actual_upsets,excess_upsets,expected_per_100,actual_per_100,excess_per_100,standardized_excess,brier_score,log_loss,score_tournament_editions,upset_tournament_editions,calibration_tournament_editions,bootstrap_replicates,bootstrap_seed,confidence_level,expected_per_100_ci_lower,expected_per_100_ci_upper,actual_per_100_ci_lower,actual_per_100_ci_upper,excess_per_100_ci_lower,excess_per_100_ci_upper,standardized_excess_ci_lower,standardized_excess_ci_upper,brier_score_ci_lower,brier_score_ci_upper,log_loss_ci_lower,log_loss_ci_upper
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,era,2010-2019,2010,2019,1210,1210,1210,353.4604891777227,302,-51.46048917772271,29.211610675844852,24.958677685950413,-4.252932989894439,-3.397011027866156,0.1656088153554115,0.5021342431047913,10,10,10,2000,3132276484205912160,0.95,28.83153906253976,29.67355272961201,22.644160621301978,27.220296570580636,-6.492398037569241,-2.1389097699716113,-5.189365686879082,-1.6940017094764055,0.1574883120796905,0.17364809643720464,0.48388953902108495,0.5208571742129301
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,era,2020-2025,2020,2025,737,737,737,228.0347281597028,202,-26.03472815970281,30.94094004880635,27.408412483039346,-3.5325275657670026,-2.1517554424809195,0.1792452166916724,0.5340302222591718,6,6,6,2000,8719491241821987849,0.95,30.483834267955864,31.347801101095214,24.79892761394102,30.108217088055792,-6.473935501281063,-0.38905387503469074,-3.9161415802417032,-0.23910546008137154,0.17260376252577436,0.18494366444379123,0.5193539351072295,0.5481908006730779
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,1988,1988,1988,124,124,124,38.93439074601775,45,6.065609253982252,31.398702214530438,36.29032258064516,4.8916203661147195,1.2313012934889616,0.1920634302359823,0.5530304357611172,1,1,1,2000,10665906933737391544,0.95,31.398702214530438,31.398702214530438,36.29032258064516,36.29032258064516,4.8916203661147195,4.8916203661147195,1.2313012934889616,1.2313012934889616,0.1920634302359823,0.1920634302359823,0.5530304357611172,0.5530304357611172
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,1989,1989,1989,124,124,124,37.62667584785797,36,-1.6266758478579675,30.344093425691906,29.032258064516128,-1.3118353611757803,-0.3308126802006071,0.18219921088184007,0.5385371351583765,1,1,1,2000,16571737036384016576,0.95,30.344093425691906,30.344093425691906,29.032258064516128,29.032258064516128,-1.3118353611757803,-1.3118353611757803,-0.3308126802006071,-0.3308126802006071,0.18219921088184007,0.18219921088184007,0.5385371351583765,0.5385371351583765
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,1990,1990,1990,123,123,123,37.35484077573791,36,-1.3548407757379124,30.369789248567407,29.268292682926827,-1.101496565640579,-0.27599968221443966,0.19787808774515556,0.572823732237129,1,1,1,2000,13806890341081840259,0.95,30.369789248567407,30.369789248567407,29.268292682926827,29.268292682926827,-1.101496565640579,-1.101496565640579,-0.27599968221443966,-0.27599968221443966,0.19787808774515556,0.19787808774515556,0.572823732237129,0.572823732237129
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,1991,1991,1991,126,126,126,41.745444942783784,43,1.2545550572162156,33.13130551014586,34.12698412698413,0.9956786168382663,0.24523973060252427,0.19924109186760022,0.5777122541532843,1,1,1,2000,4050089986937607564,0.95,33.13130551014586,33.13130551014586,34.12698412698413,34.12698412698413,0.9956786168382663,0.9956786168382663,0.24523973060252427,0.24523973060252427,0.19924109186760022,0.19924109186760022,0.5777122541532843,0.5777122541532843
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,1992,1992,1992,124,124,124,38.07231905654353,40,1.9276809434564726,30.703483110115744,32.25806451612903,1.5545814060132843,0.38837344800670376,0.19918138079420664,0.5773874324426345,1,1,1,2000,9514740290554670512,0.95,30.703483110115744,30.703483110115744,32.25806451612903,32.25806451612903,1.5545814060132843,1.5545814060132843,0.38837344800670376,0.38837344800670376,0.19918138079420664,0.19918138079420664,0.5773874324426345,0.5773874324426345
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,1993,1993,1993,125,125,125,41.630521739424566,32,-9.630521739424566,33.30441739153965,25.6,-7.704417391539653,-1.8921530700712956,0.18348731464630594,0.5510353092311543,1,1,1,2000,13571242958646587001,0.95,33.30441739153965,33.30441739153965,25.6,25.6,-7.704417391539653,-7.704417391539653,-1.8921530700712956,-1.8921530700712956,0.18348731464630594,0.18348731464630594,0.5510353092311543,0.5510353092311543
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,1994,1994,1994,119,119,119,38.537019697492774,33,-5.537019697492774,32.38405016596032,27.73109243697479,-4.652957728985524,-1.1203691949346208,0.179883972052439,0.536186497804877,1,1,1,2000,7536939407754611879,0.95,32.38405016596032,32.38405016596032,27.73109243697479,27.73109243697479,-4.652957728985524,-4.652957728985524,-1.1203691949346208,-1.1203691949346208,0.179883972052439,0.179883972052439,0.536186497804877,0.536186497804877
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,1995,1995,1995,123,123,123,39.03593540871276,40,0.9640645912872401,31.736532852612,32.52032520325203,0.7837923506400326,0.19407203746039595,0.18664326549151572,0.549472359926434,1,1,1,2000,6218271987235856343,0.95,31.736532852612,31.736532852612,32.52032520325203,32.52032520325203,0.7837923506400326,0.7837923506400326,0.19407203746039595,0.19407203746039595,0.18664326549151572,0.18664326549151572,0.549472359926434,0.549472359926434
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,1996,1996,1996,121,121,121,38.208050189730734,30,-8.208050189730734,31.576900983248542,24.793388429752067,-6.783512553496474,-1.663153701153982,0.18190483970273597,0.5433549571747014,1,1,1,2000,11324001468232395821,0.95,31.576900983248542,31.576900983248542,24.793388429752067,24.793388429752067,-6.783512553496474,-6.783512553496474,-1.663153701153982,-1.663153701153982,0.18190483970273597,0.18190483970273597,0.5433549571747014,0.5433549571747014
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,1997,1997,1997,122,122,122,39.90530170098056,38,-1.9053017009805586,32.709263689328324,31.147540983606557,-1.5617227057217693,-0.3803043699642209,0.18680752254427374,0.5501984240472672,1,1,1,2000,8799962511649337804,0.95,32.709263689328324,32.709263689328324,31.147540983606557,31.147540983606557,-1.5617227057217693,-1.5617227057217693,-0.3803043699642209,-0.3803043699642209,0.18680752254427374,0.18680752254427374,0.5501984240472672,0.5501984240472672
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,1998,1998,1998,118,118,118,38.833133855487816,42,3.166866144512184,32.909435470752385,35.59322033898305,2.6837848682306644,0.6381460865943884,0.20806067005651954,0.6006452944521004,1,1,1,2000,11358360892602048974,0.95,32.909435470752385,32.909435470752385,35.59322033898305,35.59322033898305,2.6837848682306644,2.6837848682306644,0.6381460865943884,0.6381460865943884,0.20806067005651954,0.20806067005651954,0.6006452944521004,0.6006452944521004
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,1999,1999,1999,124,124,124,42.03288130219472,40,-2.032881302194717,33.89748492112477,32.25806451612903,-1.6394204049957395,-0.3952689360462254,0.20727512870422996,0.6059761012103085,1,1,1,2000,10117162880530143589,0.95,33.89748492112477,33.89748492112477,32.25806451612903,32.25806451612903,-1.6394204049957395,-1.6394204049957395,-0.3952689360462254,-0.3952689360462254,0.20727512870422996,0.20727512870422996,0.6059761012103085,0.6059761012103085
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2000,2000,2000,124,124,124,42.16596666104384,42,-0.16596666104383928,34.00481182342245,33.87096774193548,-0.13384408148696716,-0.032420489714254194,0.19706168590341694,0.5741578360725254,1,1,1,2000,9203814666800688457,0.95,34.00481182342245,34.00481182342245,33.87096774193548,33.87096774193548,-0.13384408148696716,-0.13384408148696716,-0.032420489714254194,-0.032420489714254194,0.19706168590341694,0.19706168590341694,0.5741578360725254,0.5741578360725254
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2001,2001,2001,125,125,125,42.59532604880151,34,-8.59532604880151,34.07626083904121,27.200000000000003,-6.876260839041208,-1.6666489631786714,0.17951859325626057,0.5383541148690828,1,1,1,2000,2196408098666488741,0.95,34.07626083904121,34.07626083904121,27.200000000000003,27.200000000000003,-6.876260839041208,-6.876260839041208,-1.6666489631786714,-1.6666489631786714,0.17951859325626057,0.17951859325626057,0.5383541148690828,0.5383541148690828
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2002,2002,2002,122,122,122,40.54739140519233,35,-5.547391405192329,33.23556672556748,28.688524590163937,-4.547042135403548,-1.0965469003409054,0.19281984479345715,0.5698556920632171,1,1,1,2000,7909016700950123712,0.95,33.23556672556748,33.23556672556748,28.688524590163937,28.688524590163937,-4.547042135403548,-4.547042135403548,-1.0965469003409054,-1.0965469003409054,0.19281984479345715,0.19281984479345715,0.5698556920632171,0.5698556920632171
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2003,2003,2003,118,118,118,38.336899801216376,35,-3.3368998012163757,32.488898136624044,29.66101694915254,-2.8278811874715046,-0.6770375291739769,0.18512153981784243,0.5492432277992921,1,1,1,2000,14886430046655414646,0.95,32.488898136624044,32.488898136624044,29.66101694915254,29.66101694915254,-2.8278811874715046,-2.8278811874715046,-0.6770375291739769,-0.6770375291739769,0.18512153981784243,0.18512153981784243,0.5492432277992921,0.5492432277992921
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2004,2004,2004,120,120,120,39.202070237725195,37,-2.202070237725195,32.668391864770996,30.833333333333336,-1.8350585314376626,-0.44144630055515277,0.19026794937681543,0.5607168609569921,1,1,1,2000,16604508596258830984,0.95,32.668391864770996,32.668391864770996,30.833333333333336,30.833333333333336,-1.8350585314376626,-1.8350585314376626,-0.44144630055515277,-0.44144630055515277,0.19026794937681543,0.19026794937681543,0.5607168609569921,0.5607168609569921
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2005,2005,2005,121,121,121,37.37920550514864,31,-6.37920550514864,30.8919053761559,25.619834710743802,-5.272070665412099,-1.2926337673339485,0.17670387651309236,0.5298931274013354,1,1,1,2000,6591322129634453227,0.95,30.8919053761559,30.8919053761559,25.619834710743802,25.619834710743802,-5.272070665412099,-5.272070665412099,-1.2926337673339485,-1.2926337673339485,0.17670387651309236,0.17670387651309236,0.5298931274013354,0.5298931274013354
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2006,2006,2006,123,123,123,36.979470789477524,37,0.020529210522475694,30.064610397949206,30.08130081300813,0.016690415058923328,0.004202562526894803,0.1938603785358145,0.5678068911771228,1,1,1,2000,12290634975444754115,0.95,30.064610397949206,30.064610397949206,30.08130081300813,30.08130081300813,0.016690415058923328,0.016690415058923328,0.004202562526894803,0.004202562526894803,0.1938603785358145,0.1938603785358145,0.5678068911771228,0.5678068911771228
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2007,2007,2007,120,120,120,35.39530038435328,31,-4.395300384353277,29.496083653627732,25.833333333333336,-3.6627503202943976,-0.9086555525205524,0.1586901627091433,0.4856164725412713,1,1,1,2000,18399153598551772090,0.95,29.496083653627732,29.496083653627732,25.833333333333336,25.833333333333336,-3.6627503202943976,-3.6627503202943976,-0.9086555525205524,-0.9086555525205524,0.1586901627091433,0.1586901627091433,0.4856164725412713,0.4856164725412713
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2008,2008,2008,123,123,123,37.12912273994325,30,-7.129122739943249,30.186278650360364,24.390243902439025,-5.7960347479213405,-1.452863025910882,0.16910826479424557,0.5088348430972888,1,1,1,2000,17586019395050583924,0.95,30.186278650360364,30.186278650360364,24.390243902439025,24.390243902439025,-5.7960347479213405,-5.7960347479213405,-1.452863025910882,-1.452863025910882,0.16910826479424557,0.16910826479424557,0.5088348430972888,0.5088348430972888
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2009,2009,2009,123,123,123,36.175303579045874,29,-7.175303579045874,29.410815917923475,23.577235772357724,-5.833580145565751,-1.4744005903244781,0.15652948769499678,0.4830395176885784,1,1,1,2000,11803953794489215662,0.95,29.410815917923475,29.410815917923475,23.577235772357724,23.577235772357724,-5.833580145565751,-5.833580145565751,-1.4744005903244781,-1.4744005903244781,0.15652948769499678,0.15652948769499678,0.4830395176885784,0.4830395176885784
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2010,2010,2010,121,121,121,34.38163360696838,32,-2.3816336069683786,28.41457322889949,26.446280991735538,-1.9682922371639493,-0.5043779898930888,0.16766809693200785,0.502744025483687,1,1,1,2000,18067707929476004834,0.95,28.41457322889949,28.41457322889949,26.446280991735538,26.446280991735538,-1.9682922371639493,-1.9682922371639493,-0.5043779898930888,-0.5043779898930888,0.16766809693200785,0.16766809693200785,0.502744025483687,0.502744025483687
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2011,2011,2011,122,122,122,34.708489862294634,35,0.29151013770536593,28.449581854339865,28.688524590163937,0.23894273582407044,0.06094244736356837,0.17294143866764705,0.5133148194713528,1,1,1,2000,4943794539660967770,0.95,28.449581854339865,28.449581854339865,28.688524590163937,28.688524590163937,0.23894273582407044,0.23894273582407044,0.06094244736356837,0.06094244736356837,0.17294143866764705,0.17294143866764705,0.5133148194713528,0.5133148194713528
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2012,2012,2012,118,118,118,33.8456819409367,29,-4.8456819409367,28.682781305878557,24.576271186440678,-4.106510119437881,-1.0354605923181068,0.1635571878537506,0.4912439893065025,1,1,1,2000,6492344137177420823,0.95,28.682781305878557,28.682781305878557,24.576271186440678,24.576271186440678,-4.106510119437881,-4.106510119437881,-1.0354605923181068,-1.0354605923181068,0.1635571878537506,0.1635571878537506,0.4912439893065025,0.4912439893065025
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2013,2013,2013,123,123,123,35.26973951419698,27,-8.269739514196978,28.67458497089185,21.95121951219512,-6.72336545869673,-1.7323017343582545,0.15038061170103745,0.4662802823917837,1,1,1,2000,3825324440367075337,0.95,28.67458497089185,28.67458497089185,21.95121951219512,21.95121951219512,-6.72336545869673,-6.72336545869673,-1.7323017343582545,-1.7323017343582545,0.15038061170103745,0.15038061170103745,0.4662802823917837,0.4662802823917837
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2014,2014,2014,117,117,117,34.45709020048022,33,-1.4570902004802235,29.45050444485489,28.205128205128204,-1.2453762397266868,-0.31034916468027696,0.167288412763745,0.5011521414044372,1,1,1,2000,3218767803055467775,0.95,29.45050444485489,29.45050444485489,28.205128205128204,28.205128205128204,-1.2453762397266868,-1.2453762397266868,-0.31034916468027696,-0.31034916468027696,0.167288412763745,0.167288412763745,0.5011521414044372,0.5011521414044372
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2015,2015,2015,123,123,123,35.95067324869353,27,-8.950673248693533,29.228189633084174,21.95121951219512,-7.276970120889051,-1.8476241429381794,0.1580405120476759,0.48652236145116784,1,1,1,2000,2360863835459395176,0.95,29.228189633084174,29.228189633084174,21.95121951219512,21.95121951219512,-7.276970120889051,-7.276970120889051,-1.8476241429381794,-1.8476241429381794,0.1580405120476759,0.1580405120476759,0.48652236145116784,0.48652236145116784
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2016,2016,2016,121,121,121,35.13765717442782,22,-13.137657174427822,29.03938609456845,18.181818181818183,-10.857567912750266,-2.73582680320073,0.14205346641660704,0.4513158778562779,1,1,1,2000,17613198515217060533,0.95,29.03938609456845,29.03938609456845,18.181818181818183,18.181818181818183,-10.857567912750266,-10.857567912750266,-2.73582680320073,-2.73582680320073,0.14205346641660704,0.14205346641660704,0.4513158778562779,0.4513158778562779
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2017,2017,2017,122,122,122,36.08666135551177,27,-9.086661355511772,29.579230619271947,22.13114754098361,-7.448083078288338,-1.8727441294461056,0.16839775980389923,0.5238918695979623,1,1,1,2000,2144114845101726876,0.95,29.579230619271947,29.579230619271947,22.13114754098361,22.13114754098361,-7.448083078288338,-7.448083078288338,-1.8727441294461056,-1.8727441294461056,0.16839775980389923,0.16839775980389923,0.5238918695979623,0.5238918695979623
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2018,2018,2018,123,123,123,36.72823764269694,33,-3.7282376426969392,29.860355807070682,26.829268292682926,-3.0310875143877554,-0.7630985631295097,0.19030597097198929,0.5597216969182195,1,1,1,2000,6081794121511174149,0.95,29.860355807070682,29.860355807070682,26.829268292682926,26.829268292682926,-3.0310875143877554,-3.0310875143877554,-0.7630985631295097,-0.7630985631295097,0.19030597097198929,0.19030597097198929,0.5597216969182195,0.5597216969182195
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2019,2019,2019,120,120,120,36.894624631516066,37,0.10537536848393358,30.74552052626339,30.833333333333336,0.08781280706994465,0.021675310452823105,0.1754254174215824,0.5246657049174556,1,1,1,2000,12321071805033717467,0.95,30.74552052626339,30.74552052626339,30.833333333333336,30.833333333333336,0.08781280706994465,0.08781280706994465,0.021675310452823105,0.021675310452823105,0.1754254174215824,0.1754254174215824,0.5246657049174556,0.5246657049174556
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2020,2020,2020,124,124,124,37.946725006588245,37,-0.9467250065882453,30.602197585958262,29.838709677419352,-0.7634879085389075,-0.19150780261927602,0.17452157824873288,0.5200318872254825,1,1,1,2000,2496493586886021734,0.95,30.602197585958262,30.602197585958262,29.838709677419352,29.838709677419352,-0.7634879085389075,-0.7634879085389075,-0.19150780261927602,-0.19150780261927602,0.17452157824873288,0.17452157824873288,0.5200318872254825,0.5200318872254825
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2021,2021,2021,121,121,121,38.18968030763776,35,-3.189680307637758,31.561719262510543,28.925619834710744,-2.6360994277998,-0.6484575549671514,0.18444434335371634,0.5426715424284051,1,1,1,2000,4837747477562274510,0.95,31.561719262510543,31.561719262510543,28.925619834710744,28.925619834710744,-2.6360994277998,-2.6360994277998,-0.6484575549671514,-0.6484575549671514,0.18444434335371634,0.18444434335371634,0.5426715424284051,0.5426715424284051
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2022,2022,2022,125,125,125,39.15516637948439,29,-10.155166379484392,31.324133103587513,23.200000000000003,-8.124133103587514,-2.027611881092921,0.17480955710821428,0.5282160668834156,1,1,1,2000,10540446624196921642,0.95,31.324133103587513,31.324133103587513,23.200000000000003,23.200000000000003,-8.124133103587514,-8.124133103587514,-2.027611881092921,-2.027611881092921,0.17480955710821428,0.17480955710821428,0.5282160668834156,0.5282160668834156
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2023,2023,2023,126,126,126,38.640269867470316,33,-5.640269867470316,30.666880847198662,26.19047619047619,-4.4764046567224725,-1.1277993739594783,0.19002124798572448,0.5629567985806336,1,1,1,2000,10412406789819641005,0.95,30.666880847198662,30.666880847198662,26.19047619047619,26.19047619047619,-4.4764046567224725,-4.4764046567224725,-1.1277993739594783,-1.1277993739594783,0.19002124798572448,0.19002124798572448,0.5629567985806336,0.5629567985806336
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2024,2024,2024,123,123,123,36.94605445336551,40,3.0539455466344876,30.03744264501261,32.52032520325203,2.482882558239421,0.6242434852522613,0.18403819692007078,0.5434114204971392,1,1,1,2000,1390843314706711604,0.95,30.03744264501261,30.03744264501261,32.52032520325203,32.52032520325203,2.482882558239421,2.482882558239421,0.6242434852522613,0.6242434852522613,0.18403819692007078,0.18403819692007078,0.5434114204971392,0.5434114204971392
market-odds-v1,maximum_available,slam-upsets-v1,completed_non_retirement,ATP,Australian Open,overall_elo,year,2025,2025,2025,118,118,118,37.15683214515667,28,-9.15683214515667,31.488840800980228,23.728813559322035,-7.760027241658195,-1.8797546763302322,0.16707384192562016,0.5053719784108276,1,1,1,2000,12850977731867071949,0.95,31.488840800980228,31.488840800980228,23.728813559322035,23.728813559322035,-7.760027241658195,-7.760027241658195,-1.8797546763302322,-1.8797546763302322,0.16707384192562016,0.16707384192562016,0.5053719784108276,0.5053719784108276
